raw_remote_id,name,kana,elevation_m,unified_poi_id
422,後庵山 ,ごあんやま,,
423,庚申山,こうじんやま,,26996
424,竹袋城山 ,たけふくろしろやま,,
425,鳥見ヶ丘,とみがおか,,28351
426,平岡浅間山,ひらおかせんげんやま,,26440
427,小林浅間山,こばやしせんげんやま,,28352
428,彦地山,ひこちやま,,28353
429,月山,がっさん,,28354
430,丸山,まるやま,,2082
431,遠望台,えんぼうだい,,28355
432,猪鼻台,いのはなだい,,28356
433,嶺台,みねのだい,,28357
434,国府台,こうのだい,,26998
435,真間山,ままさん,,27656
436,内膳山,ないぜんやま,,28358
437,亀甲山,かめのこやま,,28359
438,曙山,あけぼのやま,,28360
