item,itemLabel,coord,elevation,nativeLabel,kanaQualifier,wikipedia_url
http://www.wikidata.org/entity/Q11632517,護摩壇山,Point(135.566944444 34.0575),1372,,,https://ja.wikipedia.org/wiki/%E8%AD%B7%E6%91%A9%E5%A3%87%E5%B1%B1
http://www.wikidata.org/entity/Q11632624,谷倉山,Point(139.642444 36.486611),599,,,https://ja.wikipedia.org/wiki/%E8%B0%B7%E5%80%89%E5%B1%B1
http://www.wikidata.org/entity/Q11633018,谷津山,Point(138.40133333 34.98308333),107.9,,,https://ja.wikipedia.org/wiki/%E8%B0%B7%E6%B4%A5%E5%B1%B1
http://www.wikidata.org/entity/Q11634372,象頭山 (山口県),Point(131.48166667 34.16888889),90,,,https://ja.wikipedia.org/wiki/%E8%B1%A1%E9%A0%AD%E5%B1%B1_(%E5%B1%B1%E5%8F%A3%E7%9C%8C)
http://www.wikidata.org/entity/Q11634373,象頭山,Point(133.7876 34.1976),538,,,https://ja.wikipedia.org/wiki/%E8%B1%A1%E9%A0%AD%E5%B1%B1_(%E9%A6%99%E5%B7%9D%E7%9C%8C)
http://www.wikidata.org/entity/Q11634373,象頭山,Point(133.79858333 34.18775278),538,,,https://ja.wikipedia.org/wiki/%E8%B1%A1%E9%A0%AD%E5%B1%B1_(%E9%A6%99%E5%B7%9D%E7%9C%8C)
http://www.wikidata.org/entity/Q11634473,貝殻山,Point(133.999438 34.576914),288.35,,,https://ja.wikipedia.org/wiki/%E8%B2%9D%E6%AE%BB%E5%B1%B1
http://www.wikidata.org/entity/Q11634563,負出山,Point(134.471361 34.016472),346.4,,,https://ja.wikipedia.org/wiki/%E8%B2%A0%E5%87%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11635097,賤ヶ岳,Point(136.193056 35.506111),421.13,,,https://ja.wikipedia.org/wiki/%E8%B3%A4%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11635097,賤ヶ岳,Point(136.19313 35.50561),421.13,,,https://ja.wikipedia.org/wiki/%E8%B3%A4%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11635100,賤機山,Point(138.374944 34.995),171,賤機山,しずはたやま,https://ja.wikipedia.org/wiki/%E8%B3%A4%E6%A9%9F%E5%B1%B1
http://www.wikidata.org/entity/Q11635309,赤久縄山,Point(138.84358 36.14391),1523,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E4%B9%85%E7%B8%84%E5%B1%B1
http://www.wikidata.org/entity/Q11635309,赤久縄山,Point(138.843333 36.143611),1523,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E4%B9%85%E7%B8%84%E5%B1%B1
http://www.wikidata.org/entity/Q11635360,赤兎山,Point(136.66211 36.06742),,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%85%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11635360,赤兎山,Point(136.661944 36.0675),,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%85%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11635412,赤坂山,Point(136.023417 35.520083),823.8,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%9D%82%E5%B1%B1
http://www.wikidata.org/entity/Q11635496,赤塚山 (愛知県),Point(137.36 34.84833333),74,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%A1%9A%E5%B1%B1_(%E6%84%9B%E7%9F%A5%E7%9C%8C)
http://www.wikidata.org/entity/Q11635537,赤岩の頭,Point(138.363611 35.995278),2656,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B2%A9%E3%81%AE%E9%A0%AD
http://www.wikidata.org/entity/Q11635540,赤岩山 (秋田県),Point(140.90012 40.41496),785.5,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B2%A9%E5%B1%B1_(%E7%A7%8B%E7%94%B0%E7%9C%8C)
http://www.wikidata.org/entity/Q11635540,赤岩山 (秋田県),Point(140.9 40.415),785.5,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B2%A9%E5%B1%B1_(%E7%A7%8B%E7%94%B0%E7%9C%8C)
http://www.wikidata.org/entity/Q11635586,赤帽子山,Point(134.109222 33.885972),1611.4,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B8%BD%E5%AD%90%E5%B1%B1
http://www.wikidata.org/entity/Q11635733,赤林山,Point(141.062111 39.640361),855,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E6%9E%97%E5%B1%B1
http://www.wikidata.org/entity/Q11635761,赤沢富士,Point(140.327528 36.530278),275.4,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E6%B2%A2%E5%AF%8C%E5%A3%AB
http://www.wikidata.org/entity/Q11635820,赤牛岳,Point(137.60376 36.46128),,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E7%89%9B%E5%B2%B3
http://www.wikidata.org/entity/Q11635971,赤薙山,Point(139.569167 36.808889),2010,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E8%96%99%E5%B1%B1
http://www.wikidata.org/entity/Q11636393,越中駒ヶ岳,Point(137.58471 36.75175),2002.48,,,https://ja.wikipedia.org/wiki/%E8%B6%8A%E4%B8%AD%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11636393,越中駒ヶ岳,Point(137.584444 36.751944),2002.48,,,https://ja.wikipedia.org/wiki/%E8%B6%8A%E4%B8%AD%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11636589,越百山,Point(137.803333 35.679444),2613.24,,,https://ja.wikipedia.org/wiki/%E8%B6%8A%E7%99%BE%E5%B1%B1
http://www.wikidata.org/entity/Q11636589,越百山,Point(137.80289 35.67877),2613.24,,,https://ja.wikipedia.org/wiki/%E8%B6%8A%E7%99%BE%E5%B1%B1
http://www.wikidata.org/entity/Q11636878,足尾山,Point(140.14774 36.2797),627.5,,,https://ja.wikipedia.org/wiki/%E8%B6%B3%E5%B0%BE%E5%B1%B1
http://www.wikidata.org/entity/Q11636878,足尾山,Point(140.147694 36.279667),627.5,,,https://ja.wikipedia.org/wiki/%E8%B6%B3%E5%B0%BE%E5%B1%B1
http://www.wikidata.org/entity/Q11636998,足立山,Point(130.917072 33.859425),597.8,,,https://ja.wikipedia.org/wiki/%E8%B6%B3%E7%AB%8B%E5%B1%B1
http://www.wikidata.org/entity/Q11637044,足羽山,Point(136.200555555 36.051388888),116.5,,,https://ja.wikipedia.org/wiki/%E8%B6%B3%E7%BE%BD%E5%B1%B1
http://www.wikidata.org/entity/Q11637222,身延山,Point(138.416388888 35.3975),1153,身延山,みのぶさん,https://ja.wikipedia.org/wiki/%E8%BA%AB%E5%BB%B6%E5%B1%B1
http://www.wikidata.org/entity/Q11637425,軍森,Point(140.809722 40.263611),206.6,,,https://ja.wikipedia.org/wiki/%E8%BB%8D%E6%A3%AE
http://www.wikidata.org/entity/Q11637776,轆轤山,Point(134.436388888 33.954583333),972.1,,,https://ja.wikipedia.org/wiki/%E8%BD%86%E8%BD%A4%E5%B1%B1
http://www.wikidata.org/entity/Q11637849,辰ヶ山,Point(134.459306 34.044861),197.2,,,https://ja.wikipedia.org/wiki/%E8%BE%B0%E3%83%B6%E5%B1%B1
http://www.wikidata.org/entity/Q11639139,迦葉山,Point(139.062472 36.758806),1322.4,迦葉山,,https://ja.wikipedia.org/wiki/%E8%BF%A6%E8%91%89%E5%B1%B1
http://www.wikidata.org/entity/Q11639402,逆川岳,Point(140.840861 40.633889),1183.4,,,https://ja.wikipedia.org/wiki/%E9%80%86%E5%B7%9D%E5%B2%B3
http://www.wikidata.org/entity/Q11639402,逆川岳,Point(140.84055 40.63293),1183.4,,,https://ja.wikipedia.org/wiki/%E9%80%86%E5%B7%9D%E5%B2%B3
http://www.wikidata.org/entity/Q11639802,逢坂山,Point(135.848056 35.000833),324.69,,,https://ja.wikipedia.org/wiki/%E9%80%A2%E5%9D%82%E5%B1%B1
http://www.wikidata.org/entity/Q11639939,連行峰,Point(139.1425 35.669722),1016,,,https://ja.wikipedia.org/wiki/%E9%80%A3%E8%A1%8C%E5%B3%B0
http://www.wikidata.org/entity/Q11641883,達子森,Point(140.56975 40.224472),207,,,https://ja.wikipedia.org/wiki/%E9%81%94%E5%AD%90%E6%A3%AE
http://www.wikidata.org/entity/Q11641883,達子森,Point(140.569444444 40.224444444),207,,,https://ja.wikipedia.org/wiki/%E9%81%94%E5%AD%90%E6%A3%AE
http://www.wikidata.org/entity/Q11641900,達磨山,Point(138.838888888 34.955555555),981.83,,,https://ja.wikipedia.org/wiki/%E9%81%94%E7%A3%A8%E5%B1%B1
http://www.wikidata.org/entity/Q11641921,遙照山,Point(133.610278 34.573333),405,,,https://ja.wikipedia.org/wiki/%E9%81%99%E7%85%A7%E5%B1%B1
http://www.wikidata.org/entity/Q11642744,那智山,Point(135.883333333 33.683333333),,那智山,なちさん,https://ja.wikipedia.org/wiki/%E9%82%A3%E6%99%BA%E5%B1%B1_(%E5%B1%B1)
http://www.wikidata.org/entity/Q11643248,部子山,Point(136.439167 35.886111),1464.4,,,https://ja.wikipedia.org/wiki/%E9%83%A8%E5%AD%90%E5%B1%B1
http://www.wikidata.org/entity/Q11644303,酒呑童子山,Point(130.908389 33.097),1180.5,,,https://ja.wikipedia.org/wiki/%E9%85%92%E5%91%91%E7%AB%A5%E5%AD%90%E5%B1%B1
http://www.wikidata.org/entity/Q11644527,釈迦ヶ岳 (鈴鹿),Point(136.44138889 35.06555556),1091.89,,,https://ja.wikipedia.org/wiki/%E9%87%88%E8%BF%A6%E3%83%B6%E5%B2%B3_(%E9%88%B4%E9%B9%BF)
http://www.wikidata.org/entity/Q11644539,釈迦岳,Point(130.889 33.18755556),1231,,,https://ja.wikipedia.org/wiki/%E9%87%88%E8%BF%A6%E5%B2%B3_(%E5%A4%A7%E5%88%86%E7%9C%8C%E3%83%BB%E7%A6%8F%E5%B2%A1%E7%9C%8C)
http://www.wikidata.org/entity/Q11644539,釈迦岳,Point(130.8875 33.1881),1231,,,https://ja.wikipedia.org/wiki/%E9%87%88%E8%BF%A6%E5%B2%B3_(%E5%A4%A7%E5%88%86%E7%9C%8C%E3%83%BB%E7%A6%8F%E5%B2%A1%E7%9C%8C)
http://www.wikidata.org/entity/Q11644746,重山,Point(135.09336111 33.9625),262.6,,,https://ja.wikipedia.org/wiki/%E9%87%8D%E5%B1%B1
http://www.wikidata.org/entity/Q11645055,野伏ヶ岳,Point(136.7325 36.012777777),1674.28,,,https://ja.wikipedia.org/wiki/%E9%87%8E%E4%BC%8F%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11645117,野口五郎岳,Point(137.637778 36.4325),2924.3,野口五郎岳,のぐちごろうだけ,https://ja.wikipedia.org/wiki/%E9%87%8E%E5%8F%A3%E4%BA%94%E9%83%8E%E5%B2%B3
http://www.wikidata.org/entity/Q11645277,野坂岳,Point(136.02435 35.58976),913,,,https://ja.wikipedia.org/wiki/%E9%87%8E%E5%9D%82%E5%B2%B3
http://www.wikidata.org/entity/Q11645277,野坂岳,Point(136.024444 35.589444),913,,,https://ja.wikipedia.org/wiki/%E9%87%8E%E5%9D%82%E5%B2%B3
http://www.wikidata.org/entity/Q11645969,野田山,Point(136.666111111 36.526666666),,,,https://ja.wikipedia.org/wiki/%E9%87%8E%E7%94%B0%E5%B1%B1
http://www.wikidata.org/entity/Q11646193,野間岳,Point(130.158055555 31.404444444),591.1,,,https://ja.wikipedia.org/wiki/%E9%87%8E%E9%96%93%E5%B2%B3
http://www.wikidata.org/entity/Q11646229,野鹿池山,Point(133.7075 33.851944),1294.37,,,https://ja.wikipedia.org/wiki/%E9%87%8E%E9%B9%BF%E6%B1%A0%E5%B1%B1
http://www.wikidata.org/entity/Q11646229,野鹿池山,Point(133.7075 33.851666666),1294.37,,,https://ja.wikipedia.org/wiki/%E9%87%8E%E9%B9%BF%E6%B1%A0%E5%B1%B1
http://www.wikidata.org/entity/Q11646268,金ガ岳,Point(138.509167 35.803056),1764,,,https://ja.wikipedia.org/wiki/%E9%87%91%E3%82%AC%E5%B2%B3
http://www.wikidata.org/entity/Q11646441,金光山,Point(134.587139 34.184278),151.7,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%85%89%E5%B1%B1
http://www.wikidata.org/entity/Q11646482,金冠山,Point(138.833889 34.975),816,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%86%A0%E5%B1%B1
http://www.wikidata.org/entity/Q11646515,金剛堂山,Point(137.05 36.383333333),1650,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%89%9B%E5%A0%82%E5%B1%B1
http://www.wikidata.org/entity/Q11646515,金剛堂山,Point(137.048889 36.378889),1650,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%89%9B%E5%A0%82%E5%B1%B1
http://www.wikidata.org/entity/Q11646564,金北山,Point(138.349722222 38.103888888),1171,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%8C%97%E5%B1%B1
http://www.wikidata.org/entity/Q11646637,金城山,Point(138.925444 37.017972),1369,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%9F%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11647013,金山谷乗越,Point(139.1125 35.4775),,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%B1%B1%E8%B0%B7%E4%B9%97%E8%B6%8A
http://www.wikidata.org/entity/Q11647031,金峯山,Point(130.38305556 31.46777778),636.28,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%B3%AF%E5%B1%B1_(%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11647034,金峰山,Point(130.639111111 32.814055555),665.2,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%B3%B0%E5%B1%B1_(%E7%86%8A%E6%9C%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q11647034,金峰山,Point(130.638611111 32.813888888),665.2,,,https://ja.wikipedia.org/wiki/%E9%87%91%E5%B3%B0%E5%B1%B1_(%E7%86%8A%E6%9C%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q11647630,金照寺山,Point(140.13083333 39.70138889),56.2,,,https://ja.wikipedia.org/wiki/%E9%87%91%E7%85%A7%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11647649,金生山,Point(136.5775 35.40194444),217,,,https://ja.wikipedia.org/wiki/%E9%87%91%E7%94%9F%E5%B1%B1
http://www.wikidata.org/entity/Q11647736,金甲山,Point(133.96437 34.559051),403.39,,,https://ja.wikipedia.org/wiki/%E9%87%91%E7%94%B2%E5%B1%B1
http://www.wikidata.org/entity/Q11647795,金糞岳,Point(136.337222 35.55),1317,,,https://ja.wikipedia.org/wiki/%E9%87%91%E7%B3%9E%E5%B2%B3
http://www.wikidata.org/entity/Q11647916,金谷山,Point(138.216444 37.105944),145,,,https://ja.wikipedia.org/wiki/%E9%87%91%E8%B0%B7%E5%B1%B1
http://www.wikidata.org/entity/Q11648027,金鶏山,Point(141.109 38.9933),98.6,,,https://ja.wikipedia.org/wiki/%E9%87%91%E9%B6%8F%E5%B1%B1
http://www.wikidata.org/entity/Q11648144,釜臥山,Point(141.12 41.278611),878.6,釜臥山,かまふせやま,https://ja.wikipedia.org/wiki/%E9%87%9C%E8%87%A5%E5%B1%B1
http://www.wikidata.org/entity/Q11648144,釜臥山,Point(141.12 41.278611),878.6,釜臥山,かまぶせやま,https://ja.wikipedia.org/wiki/%E9%87%9C%E8%87%A5%E5%B1%B1
http://www.wikidata.org/entity/Q11648149,針ノ木岳,Point(137.684444 36.538056),2820.6,,,https://ja.wikipedia.org/wiki/%E9%87%9D%E3%83%8E%E6%9C%A8%E5%B2%B3
http://www.wikidata.org/entity/Q11648149,針ノ木岳,Point(137.6841 36.53723),2820.6,,,https://ja.wikipedia.org/wiki/%E9%87%9D%E3%83%8E%E6%9C%A8%E5%B2%B3
http://www.wikidata.org/entity/Q11648344,鈴ヶ峰,Point(132.3855 34.383556),312,,,https://ja.wikipedia.org/wiki/%E9%88%B4%E3%83%B6%E5%B3%B0
http://www.wikidata.org/entity/Q11649791,鉄鉢森,Point(140.768333333 40.118055555),581,,,https://ja.wikipedia.org/wiki/%E9%89%84%E9%89%A2%E6%A3%AE
http://www.wikidata.org/entity/Q11649819,鉛山,Point(140.826666666 40.438888888),915,,,https://ja.wikipedia.org/wiki/%E9%89%9B%E5%B1%B1
http://www.wikidata.org/entity/Q11649819,鉛山,Point(140.826306 40.438139),915,,,https://ja.wikipedia.org/wiki/%E9%89%9B%E5%B1%B1
http://www.wikidata.org/entity/Q11649833,鉢ノ山 (徳島県),Point(134.46491667 33.77894444),621.1,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E3%83%8E%E5%B1%B1_(%E5%BE%B3%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11649834,鉢ヶ岳,Point(137.749444 36.780278),2563,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11649834,鉢ヶ岳,Point(137.74892 36.78033),2563,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11649836,鉢伏山,Point(135.095833333 34.641666666),246,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E5%85%B5%E5%BA%AB%E7%9C%8C%E7%A5%9E%E6%88%B8%E5%B8%82)
http://www.wikidata.org/entity/Q11649838,鉢伏山 (富山県高岡市),Point(137.022799 36.797184),179.2,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E9%AB%98%E5%B2%A1%E5%B8%82)
http://www.wikidata.org/entity/Q11649840,鉢伏山,Point(138.05922 36.16308),,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E7%AD%91%E6%91%A9%E5%B1%B1%E5%9C%B0)
http://www.wikidata.org/entity/Q11649841,鉢伏山 (香川県・徳島県),Point(134.43167 34.16806),439.38,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E9%A6%99%E5%B7%9D%E7%9C%8C%E3%83%BB%E5%BE%B3%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11649841,鉢伏山 (香川県・徳島県),Point(134.43163678 34.16800753),439.38,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E9%A6%99%E5%B7%9D%E7%9C%8C%E3%83%BB%E5%BE%B3%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11649842,鉢伏山,Point(133.951 35.4503),513.9,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E9%B3%A5%E5%8F%96%E7%9C%8C)
http://www.wikidata.org/entity/Q11649842,鉢伏山,Point(133.948 35.45602778),513.9,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E9%B3%A5%E5%8F%96%E7%9C%8C)
http://www.wikidata.org/entity/Q11649843,鉢伏山,Point(134.53572 35.39552),1221,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E4%BC%8F%E5%B1%B1_(%E9%A6%99%E7%BE%8E%E7%94%BA)
http://www.wikidata.org/entity/Q11649861,鉢森山 (宮城県),Point(140.58502778 37.98355556),561,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E6%A3%AE%E5%B1%B1_(%E5%AE%AE%E5%9F%8E%E7%9C%8C)
http://www.wikidata.org/entity/Q11649864,鉢盛山,Point(137.7543 36.0877),2446.43,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E7%9B%9B%E5%B1%B1
http://www.wikidata.org/entity/Q11649864,鉢盛山,Point(137.754722 36.086667),2446.43,,,https://ja.wikipedia.org/wiki/%E9%89%A2%E7%9B%9B%E5%B1%B1
http://www.wikidata.org/entity/Q11649889,鉾土山,Point(131.865722 33.108722),380.8,,,https://ja.wikipedia.org/wiki/%E9%89%BE%E5%9C%9F%E5%B1%B1
http://www.wikidata.org/entity/Q11650213,銚子ヶ峰,Point(136.765556 36.061944),,,,https://ja.wikipedia.org/wiki/%E9%8A%9A%E5%AD%90%E3%83%B6%E5%B3%B0
http://www.wikidata.org/entity/Q11650213,銚子ヶ峰,Point(136.76545 36.06173),,,,https://ja.wikipedia.org/wiki/%E9%8A%9A%E5%AD%90%E3%83%B6%E5%B3%B0
http://www.wikidata.org/entity/Q11650250,天狗山,Point(141.162806 43.121361),536.7,天狗山,てんぐやま,https://ja.wikipedia.org/wiki/%E9%8A%AD%E5%87%BD%E5%A4%A9%E7%8B%97%E5%B1%B1
http://www.wikidata.org/entity/Q11650263,銭壷山,Point(132.196667 34.011111),540.1,,,https://ja.wikipedia.org/wiki/%E9%8A%AD%E5%A3%B7%E5%B1%B1
http://www.wikidata.org/entity/Q11650263,銭壷山,Point(132.196666666 34.010833333),540.1,,,https://ja.wikipedia.org/wiki/%E9%8A%AD%E5%A3%B7%E5%B1%B1
http://www.wikidata.org/entity/Q11650320,鋸山,Point(138.935277777 37.399166666),765.1,,,https://ja.wikipedia.org/wiki/%E9%8B%B8%E5%B1%B1_(%E6%96%B0%E6%BD%9F%E7%9C%8C)
http://www.wikidata.org/entity/Q11650320,鋸山,Point(138.935194 37.398611),765.1,,,https://ja.wikipedia.org/wiki/%E9%8B%B8%E5%B1%B1_(%E6%96%B0%E6%BD%9F%E7%9C%8C)
http://www.wikidata.org/entity/Q11650577,錫杖岳,Point(137.5473 36.2913),2168,,,https://ja.wikipedia.org/wiki/%E9%8C%AB%E6%9D%96%E5%B2%B3
http://www.wikidata.org/entity/Q11650606,鍋冠山,Point(137.784722222 36.278055555),2194.2,,,https://ja.wikipedia.org/wiki/%E9%8D%8B%E5%86%A0%E5%B1%B1_(%E9%95%B7%E9%87%8E%E7%9C%8C)
http://www.wikidata.org/entity/Q11650606,鍋冠山,Point(137.78377778 36.27730556),2194.2,,,https://ja.wikipedia.org/wiki/%E9%8D%8B%E5%86%A0%E5%B1%B1_(%E9%95%B7%E9%87%8E%E7%9C%8C)
http://www.wikidata.org/entity/Q11650608,鍋割山 (東京都),Point(139.13722222 35.77805556),1084,,,https://ja.wikipedia.org/wiki/%E9%8D%8B%E5%89%B2%E5%B1%B1_(%E6%9D%B1%E4%BA%AC%E9%83%BD)
http://www.wikidata.org/entity/Q11650712,鍋嵐,Point(139.236111 35.485556),817,,,https://ja.wikipedia.org/wiki/%E9%8D%8B%E5%B5%90
http://www.wikidata.org/entity/Q11650770,鍬ノ峰,Point(137.794924 36.484841),1623,,,https://ja.wikipedia.org/wiki/%E9%8D%AC%E3%83%8E%E5%B3%B0
http://www.wikidata.org/entity/Q11650777,鍬崎山,Point(137.4832 36.5369),2089.7,,,https://ja.wikipedia.org/wiki/%E9%8D%AC%E5%B4%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11650777,鍬崎山,Point(137.478055555 36.54),2089.7,,,https://ja.wikipedia.org/wiki/%E9%8D%AC%E5%B4%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11650840,鎌ヶ岳,Point(136.421388888 35.001388888),1161,,,https://ja.wikipedia.org/wiki/%E9%8E%8C%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11650840,鎌ヶ岳,Point(136.421111 35.001389),1161,,,https://ja.wikipedia.org/wiki/%E9%8E%8C%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11650842,鎌ヶ峰,Point(137.599167 36.026389),2121.1,,,https://ja.wikipedia.org/wiki/%E9%8E%8C%E3%83%B6%E5%B3%B0
http://www.wikidata.org/entity/Q11650842,鎌ヶ峰,Point(137.599166666 36.026111111),2121.1,,,https://ja.wikipedia.org/wiki/%E9%8E%8C%E3%83%B6%E5%B3%B0
http://www.wikidata.org/entity/Q11650894,鎌倉山,Point(140.64383333 38.31858333),520,,,https://ja.wikipedia.org/wiki/%E9%8E%8C%E5%80%89%E5%B1%B1_(%E4%BB%99%E5%8F%B0%E5%B8%82)
http://www.wikidata.org/entity/Q11651238,鏡山,Point(130.025 33.429722222),283.56,,,https://ja.wikipedia.org/wiki/%E9%8F%A1%E5%B1%B1_(%E4%BD%90%E8%B3%80%E7%9C%8C)
http://www.wikidata.org/entity/Q11651238,鏡山,Point(130.023888888 33.429166666),283.56,,,https://ja.wikipedia.org/wiki/%E9%8F%A1%E5%B1%B1_(%E4%BD%90%E8%B3%80%E7%9C%8C)
http://www.wikidata.org/entity/Q11651356,鑓ヶ岳,Point(137.754166666 36.731666666),2903.11,,,https://ja.wikipedia.org/wiki/%E9%91%93%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11651356,鑓ヶ岳,Point(137.755278 36.731389),2903.11,,,https://ja.wikipedia.org/wiki/%E9%91%93%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11651383,長の森山,Point(141.520277777 38.829444444),486,,,https://ja.wikipedia.org/wiki/%E9%95%B7%E3%81%AE%E6%A3%AE%E5%B1%B1
http://www.wikidata.org/entity/Q11652984,長引山,Point(140.790944 40.410194),857,,,https://ja.wikipedia.org/wiki/%E9%95%B7%E5%BC%95%E5%B1%B1
http://www.wikidata.org/entity/Q11652984,長引山,Point(140.790833333 40.410277777),857,,,https://ja.wikipedia.org/wiki/%E9%95%B7%E5%BC%95%E5%B1%B1
http://www.wikidata.org/entity/Q11653237,長泉寺山,Point(136.181111111 35.952777777),110.8,,,https://ja.wikipedia.org/wiki/%E9%95%B7%E6%B3%89%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11653562,長老ヶ岳,Point(135.47379 35.30336),916.9,,,https://ja.wikipedia.org/wiki/%E9%95%B7%E8%80%81%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11653576,長者山,Point(141.491111 40.502917),40,,,https://ja.wikipedia.org/wiki/%E9%95%B7%E8%80%85%E5%B1%B1
http://www.wikidata.org/entity/Q11655347,閑居山,Point(140.206944 36.185833),227,,,https://ja.wikipedia.org/wiki/%E9%96%91%E5%B1%85%E5%B1%B1
http://www.wikidata.org/entity/Q11655364,間ノ岳,Point(137.633611 36.281389),2907,,,https://ja.wikipedia.org/wiki/%E9%96%93%E3%83%8E%E5%B2%B3_(%E5%8C%97%E3%82%A2%E3%83%AB%E3%83%97%E3%82%B9)
http://www.wikidata.org/entity/Q11657386,阿寺山,Point(139.018917 37.078694),1509,,,https://ja.wikipedia.org/wiki/%E9%98%BF%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11657621,阿蘇ヶ岳,Point(140.630694 40.53575),494,,,https://ja.wikipedia.org/wiki/%E9%98%BF%E8%98%87%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11657621,阿蘇ヶ岳,Point(140.63059 40.53577),494,,,https://ja.wikipedia.org/wiki/%E9%98%BF%E8%98%87%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11657820,阿部山 (岡山県),Point(133.58483333 34.58980556),397.7,,,https://ja.wikipedia.org/wiki/%E9%98%BF%E9%83%A8%E5%B1%B1_(%E5%B2%A1%E5%B1%B1%E7%9C%8C)
http://www.wikidata.org/entity/Q11658147,陣ヶ森 (高知県),Point(133.42469444 33.69052778),1013.3,,,https://ja.wikipedia.org/wiki/%E9%99%A3%E3%83%B6%E6%A3%AE_(%E9%AB%98%E7%9F%A5%E7%9C%8C)
http://www.wikidata.org/entity/Q11658191,陣鉢山,Point(134.457694 35.375333),1207,,,https://ja.wikipedia.org/wiki/%E9%99%A3%E9%89%A2%E5%B1%B1
